Price,Metro station,Minutes to metro,Number of rooms,Area,Floor,Number of floors,Renovation
16999999.0,Румянцево,18.0,2.0,40.0,6.0,9,Cosmetic
9800000.0,Кузьминки,14.0,2.0,38.7,9.0,12,Without renovation
14700000.0,Хорошево,9.0,2.0,43.0,4.0,5,Cosmetic
34000000.0,Смоленская,8.0,2.0,54.4,8.0,11,European-style renovation
30500000.0,Баррикадная,13.0,2.0,58.5,8.0,10,Cosmetic
14800000.0,Некрасовка,13.0,2.0,59.0,11.0,22,European-style renovation
14900000.0,Давыдково,23.0,2.0,52.7,5.0,9,Cosmetic
22000000.0,Улица 1905 года,13.0,2.0,64.7,2.0,6,European-style renovation
16900000.0,Спартак,7.0,2.0,52.3,21.0,22,Designer
18100000.0,Дмитровская,9.0,2.0,51.2,9.0,9,European-style renovation
29300000.0,Тульская,17.0,2.0,66.5,14.0,20,Cosmetic
16300000.0,Первомайская,19.0,2.0,56.4,3.0,15,Cosmetic
19500000.0,Речной вокзал,22.0,2.0,58.0,2.0,28,European-style renovation
35000000.0,Раменки,9.0,2.0,68.7,8.0,28,European-style renovation
15000000.0,Яхромская,24.0,2.0,52.0,9.0,14,Cosmetic
22998000.0,Академическая,18.0,2.0,58.0,3.0,8,European-style renovation
11600000.0,Соколиная Гора,8.0,2.0,45.0,4.0,5,Cosmetic
31499000.0,Университет,17.0,2.0,76.0,2.0,14,Cosmetic
15000000.0,Теплый Стан,9.0,2.0,52.2,9.0,17,European-style renovation
15500000.0,Минская,27.0,2.0,44.6,4.0,12,European-style renovation
11900000.0,Медведково,17.0,2.0,60.0,9.0,16,Cosmetic
18000000.0,Водный стадион,14.0,2.0,49.6,9.0,21,Designer
18000000.0,Медведково,28.0,2.0,62.0,5.0,25,European-style renovation
23500000.0,Киевская,12.0,2.0,52.5,7.0,9,European-style renovation
28000000.0,Аминьевская,5.0,2.0,47.6,16.0,42,European-style renovation
14000000.0,Бабушкинская,7.0,2.0,43.0,1.0,4,Cosmetic
14700000.0,Кунцевская,11.0,2.0,50.0,5.0,5,Cosmetic
11200000.0,Ясенево,16.0,2.0,44.3,1.0,9,Cosmetic
15990000.0,Теплый Стан,14.0,2.0,54.0,9.0,12,Without renovation
14990000.0,Речной вокзал,3.0,2.0,45.0,2.0,9,European-style renovation
16500000.0,Сокольники,10.0,2.0,48.8,10.0,12,Cosmetic
14000000.0,Пионерская,9.0,2.0,45.0,3.0,5,Cosmetic
18000000.0,Менделеевская,7.0,2.0,45.1,1.0,5,Cosmetic
12200000.0,Бульвар Адмирала Ушакова,8.0,2.0,51.0,14.0,17,Without renovation
13500000.0,Беляево,12.0,2.0,44.6,1.0,9,Cosmetic
23000000.0,Зорге,12.0,2.0,74.2,2.0,7,European-style renovation
10550000.0,Юго-Восточная,18.0,2.0,43.0,6.0,9,Cosmetic
15390000.0,Митино,15.0,2.0,53.4,2.0,16,Cosmetic
17000000.0,Юго-Восточная,7.0,2.0,59.1,7.0,22,Designer
18190000.0,Коньково,6.0,2.0,53.0,8.0,17,European-style renovation
13999999.0,Бибирево,11.0,2.0,52.6,2.0,12,Designer
11500000.0,Молодежная,18.0,2.0,46.0,1.0,9,Cosmetic
30900000.0,Беломорская,4.0,2.0,80.0,21.0,24,Designer
17500000.0,Речной вокзал,20.0,2.0,53.4,6.0,9,European-style renovation
15500000.0,Беляево,9.0,2.0,49.7,14.0,16,Cosmetic
11990000.0,Строгино,17.0,2.0,43.8,1.0,9,Cosmetic
26000000.0,Университет,18.0,2.0,55.3,5.0,17,European-style renovation
14600000.0,Митино,10.0,2.0,53.6,5.0,14,Cosmetic
24800000.0,Раменки,12.0,2.0,51.0,2.0,15,Designer
16000000.0,Алексеевская,4.0,2.0,40.0,11.0,12,European-style renovation
12800000.0,Ясенево,26.0,2.0,54.0,2.0,16,Cosmetic
25000000.0,Новые Черемушки,18.0,2.0,57.1,5.0,17,European-style renovation
17500000.0,Рабочий Посёлок,20.0,2.0,44.0,19.0,30,European-style renovation
12000000.0,Коломенская,7.0,2.0,37.4,6.0,9,Cosmetic
19200000.0,Водный стадион,12.0,2.0,58.4,4.0,21,European-style renovation
17950000.0,Москва-Товарная,8.0,2.0,50.0,8.0,12,European-style renovation
21000000.0,Павелецкая,6.0,2.0,44.1,7.0,12,Cosmetic
14200000.0,Пенягино,20.0,2.0,51.5,11.0,12,Cosmetic
13900000.0,Бабушкинская,25.0,2.0,52.7,11.0,12,Cosmetic
20500000.0,Водный стадион,12.0,2.0,58.7,15.0,21,European-style renovation
12600000.0,Люблино,19.0,2.0,53.6,2.0,17,Cosmetic
21000000.0,Фрунзенская,6.0,2.0,44.0,6.0,8,Cosmetic
10120000.0,Кузьминки,13.0,2.0,50.5,6.0,16,Designer
15000000.0,Солнцево,19.0,2.0,54.0,3.0,14,European-style renovation
16750000.0,Кунцевская,16.0,2.0,52.6,6.0,22,Cosmetic
11000000.0,Юго-Восточная,8.0,2.0,39.0,9.0,12,Cosmetic
24800000.0,Серпуховская,8.0,2.0,54.0,4.0,6,European-style renovation
19900000.0,Планерная,18.0,2.0,55.1,2.0,18,Cosmetic
22500000.0,Варшавская (Коломенское),14.0,2.0,63.0,6.0,12,Without renovation
14500000.0,Каширская,4.0,2.0,44.0,5.0,5,European-style renovation
14000000.0,Щелковская,6.0,2.0,48.3,10.0,10,European-style renovation
18600000.0,Тимирязевская,5.0,2.0,54.3,3.0,15,European-style renovation
25300000.0,Павелецкая,5.0,2.0,57.0,5.0,8,European-style renovation
11800000.0,Теплый Стан,12.0,2.0,44.5,1.0,9,Cosmetic
16000000.0,Алексеевская,5.0,2.0,43.9,13.0,17,Cosmetic
16100000.0,Кожуховская,6.0,2.0,46.0,4.0,12,Cosmetic
19500000.0,Семеновская,8.0,2.0,61.0,15.0,25,European-style renovation
17300000.0,Юго-Западная,15.0,2.0,50.8,2.0,16,Cosmetic
16500000.0,Бунинская Аллея,23.0,2.0,61.8,15.0,16,European-style renovation
29600000.0,Мичуринский проспект,12.0,2.0,48.0,5.0,50,Designer
12890000.0,Беломорская,24.0,2.0,51.0,11.0,27,Without renovation
13280000.0,Сходненская,7.0,2.0,44.2,5.0,9,Cosmetic
11300000.0,Зюзино,6.0,2.0,44.4,1.0,12,Cosmetic
15300000.0,Щелковская,17.0,2.0,52.0,2.0,17,European-style renovation
14000000.0,Волжская,11.0,2.0,47.6,7.0,12,European-style renovation
13500000.0,Беляево,11.0,2.0,44.9,1.0,9,European-style renovation
10000000.0,Выхино,14.0,2.0,48.0,4.0,9,Cosmetic
32000000.0,Электрозаводская,10.0,2.0,82.0,6.0,22,Designer
12700000.0,Трикотажная,21.0,2.0,45.0,11.0,14,Cosmetic
30500000.0,Беговая,4.0,2.0,63.0,25.0,32,European-style renovation
25000000.0,Киевская,14.0,2.0,46.0,4.0,6,Cosmetic
14790000.0,Красногвардейская,15.0,2.0,54.0,9.0,14,Designer
10990000.0,Щелковская,26.0,2.0,45.3,2.0,12,Cosmetic
18000000.0,Кожуховская,8.0,2.0,61.2,4.0,5,Cosmetic
10700000.0,Свиблово,8.0,2.0,37.8,3.0,14,Cosmetic
15000000.0,Новопеределкино,14.0,2.0,56.0,7.0,22,Cosmetic
19500000.0,Марьина Роща (Шереметьевская),13.0,2.0,52.0,8.0,14,European-style renovation
24990000.0,Молодежная,4.0,2.0,69.0,15.0,25,European-style renovation
20900000.0,Щукинская,6.0,2.0,57.6,18.0,25,European-style renovation
16500000.0,Текстильщики,22.0,2.0,61.0,6.0,23,Designer
15800000.0,Марьина Роща (Шереметьевская),12.0,2.0,43.0,8.0,9,Cosmetic
17850000.0,Марьина Роща (Шереметьевская),11.0,2.0,52.0,11.0,14,European-style renovation
14490000.0,Бескудниково,7.0,2.0,56.0,4.0,19,Cosmetic
13990000.0,Бескудниково,7.0,2.0,53.0,12.0,19,Cosmetic
13200000.0,Калитники,15.0,2.0,38.3,12.0,12,European-style renovation
19500000.0,Ховрино,19.0,2.0,64.0,13.0,14,Without renovation
35000000.0,Зюзино,13.0,2.0,77.8,18.0,24,European-style renovation
109900000.0,Белорусская,14.0,2.0,87.6,4.0,9,Designer
18000000.0,Багратионовская,12.0,2.0,58.0,1.0,12,European-style renovation
10700000.0,Щелковская,20.0,2.0,35.1,9.0,9,Cosmetic
15000000.0,Селигерская,13.0,2.0,38.7,12.0,23,Cosmetic
41000000.0,Улица 1905 года,4.0,2.0,69.3,6.0,22,Designer
10890000.0,Братиславская,16.0,2.0,47.9,4.0,9,Cosmetic
13500000.0,Отрадное,11.0,2.0,44.0,3.0,9,Cosmetic
18350000.0,Войковская,16.0,2.0,54.1,14.0,14,European-style renovation
21500000.0,Народное Ополчение,24.0,2.0,55.3,16.0,47,Without renovation
13380000.0,Бульвар Рокоссовского,13.0,2.0,38.0,4.0,9,Cosmetic
23350000.0,Шаболовская,5.0,2.0,57.2,4.0,5,Cosmetic
13800000.0,Давыдково,12.0,2.0,60.0,8.0,16,Cosmetic
16000000.0,Коптево,26.0,2.0,53.0,11.0,14,Cosmetic
14800000.0,Пятницкое шоссе,6.0,2.0,54.0,6.0,17,Cosmetic
11700000.0,Перово,19.0,2.0,38.0,3.0,12,European-style renovation
37950000.0,Новаторская,7.0,2.0,85.0,5.0,20,European-style renovation
39950000.0,Новаторская,7.0,2.0,88.0,7.0,20,Designer
22500000.0,Новаторская,9.0,2.0,57.1,3.0,22,European-style renovation
12000000.0,Фонвизинская,9.0,2.0,38.4,6.0,12,Cosmetic
9950000.0,Южная,13.0,2.0,44.0,1.0,9,Cosmetic
20000000.0,Новые Черемушки,16.0,2.0,59.0,17.0,22,Cosmetic
13500000.0,Новокосино,12.0,2.0,54.5,6.0,17,Cosmetic
18990000.0,Пионерская,12.0,2.0,55.1,2.0,19,Cosmetic
15500000.0,Саларьево,21.0,2.0,55.4,18.0,27,Cosmetic
14500000.0,Кленовый бульвар,16.0,2.0,41.8,3.0,5,Cosmetic
22600000.0,Озёрная,21.0,2.0,63.7,5.0,27,Without renovation
15900000.0,Лианозово,17.0,2.0,60.0,2.0,22,Cosmetic
14000000.0,Войковская,8.0,2.0,43.3,1.0,5,Cosmetic
44000000.0,Чертановская,18.0,2.0,94.2,2.0,39,Designer
28000000.0,Тульская,15.0,2.0,61.6,2.0,10,European-style renovation
17200000.0,Яхромская,12.0,2.0,56.4,21.0,22,Cosmetic
19800000.0,Верхние Котлы,15.0,2.0,50.5,12.0,26,European-style renovation
17700000.0,Верхние Котлы,13.0,2.0,60.0,8.0,8,European-style renovation
18900000.0,Свиблово,16.0,2.0,58.3,5.0,11,European-style renovation
13000000.0,Академическая,16.0,2.0,39.7,2.0,14,Cosmetic
14500000.0,Селигерская,22.0,2.0,54.5,9.0,18,Without renovation
12500000.0,Кузьминки,6.0,2.0,41.7,4.0,5,European-style renovation
18700000.0,Верхние Лихоборы,4.0,2.0,61.0,5.0,24,Without renovation
11300000.0,Лихоборы,11.0,2.0,40.0,6.0,12,Cosmetic
11000000.0,Окская,4.0,2.0,38.5,12.0,12,Cosmetic
16950000.0,Профсоюзная,22.0,2.0,50.8,11.0,23,Designer
14200000.0,Алтуфьево,10.0,2.0,52.9,2.0,16,Cosmetic
15100000.0,Марьино,8.0,2.0,54.1,8.0,10,Cosmetic
15900000.0,Коммунарка,15.0,2.0,69.3,4.0,15,Designer
13000000.0,Бибирево,12.0,2.0,49.1,9.0,12,Cosmetic
12850000.0,Водный стадион,12.0,2.0,38.0,7.0,9,European-style renovation
20000000.0,Угрешская,7.0,2.0,67.3,26.0,30,Cosmetic
12500000.0,Лермонтовский проспект,13.0,2.0,54.5,3.0,17,Cosmetic
18000000.0,Медведково,9.0,2.0,54.0,4.0,15,European-style renovation
12700000.0,Ясенево,24.0,2.0,52.9,2.0,16,European-style renovation
19500000.0,Верхние Лихоборы,6.0,2.0,54.0,23.0,25,European-style renovation
14999000.0,Перерва,15.0,2.0,54.7,7.0,24,European-style renovation
14500000.0,Пролетарская,7.0,2.0,42.1,2.0,9,European-style renovation
28500000.0,Беломорская,4.0,2.0,72.1,5.0,35,European-style renovation
16100000.0,Лесопарковая,4.0,2.0,56.7,17.0,19,Cosmetic
17950000.0,Домодедовская,17.0,2.0,60.0,10.0,20,European-style renovation
13900000.0,Ясенево,26.0,2.0,53.3,11.0,16,European-style renovation
18250000.0,Ростокино,6.0,2.0,61.5,6.0,17,European-style renovation
15800000.0,Динамо,14.0,2.0,43.7,6.0,9,Cosmetic
33500000.0,Новаторская,18.0,2.0,64.2,42.0,48,Designer
14100000.0,Ботанический сад,10.0,2.0,44.0,8.0,12,Designer
13000000.0,Орехово,3.0,2.0,50.9,13.0,17,European-style renovation
12800000.0,Марьино,17.0,2.0,50.2,16.0,16,Cosmetic
54000000.0,Выставочная,10.0,2.0,65.0,7.0,20,Designer
56900000.0,Панфиловская,6.0,2.0,95.1,9.0,18,Designer
14390000.0,Борисово,23.0,2.0,52.0,2.0,14,Cosmetic
33000000.0,Раменки,15.0,2.0,76.0,2.0,12,European-style renovation
19700000.0,Калужская,19.0,2.0,60.0,14.0,18,European-style renovation
16800000.0,Павелецкая,10.0,2.0,38.0,4.0,9,Cosmetic
15000000.0,Люблино,14.0,2.0,56.0,8.0,17,Cosmetic
12000000.0,Селигерская,18.0,2.0,46.0,5.0,12,Without renovation
13499999.0,Филёвский парк,7.0,2.0,41.0,3.0,5,Cosmetic
18000000.0,Беляево,4.0,2.0,45.0,6.0,9,European-style renovation
23000000.0,Дмитровская,10.0,2.0,60.6,1.0,8,European-style renovation
30890000.0,Баррикадная,7.0,2.0,57.8,7.0,8,Designer
12350000.0,Кантемировская,16.0,2.0,45.0,10.0,12,Cosmetic
14400000.0,Зюзино,16.0,2.0,38.1,5.0,12,Cosmetic
18000000.0,Ховрино,7.0,2.0,45.2,8.0,12,European-style renovation
17800000.0,Минская,30.0,2.0,39.0,12.0,14,European-style renovation
25168000.0,ЗИЛ,12.0,2.0,68.8,12.0,40,European-style renovation
25413000.0,ЗИЛ,12.0,2.0,65.6,15.0,40,European-style renovation
26005000.0,ЗИЛ,12.0,2.0,68.7,8.0,40,European-style renovation
25168000.0,ЗИЛ,12.0,2.0,65.4,12.0,40,European-style renovation
26489000.0,ЗИЛ,12.0,2.0,65.5,17.0,40,European-style renovation
26337000.0,ЗИЛ,12.0,2.0,65.4,14.0,40,European-style renovation
28211000.0,ЗИЛ,12.0,2.0,69.1,7.0,40,European-style renovation
28255000.0,ЗИЛ,12.0,2.0,69.0,9.0,40,European-style renovation
27636000.0,ЗИЛ,12.0,2.0,60.6,25.0,40,European-style renovation
27698000.0,ЗИЛ,12.0,2.0,60.8,24.0,40,European-style renovation
27709000.0,ЗИЛ,12.0,2.0,60.7,26.0,40,European-style renovation
27720000.0,ЗИЛ,12.0,2.0,60.6,27.0,40,European-style renovation
27776000.0,ЗИЛ,12.0,2.0,60.6,28.0,40,European-style renovation
12800000.0,Авиамоторная,10.0,2.0,43.2,8.0,8,Cosmetic
27000000.0,Кленовый бульвар,26.0,2.0,69.0,17.0,20,Designer
27776000.0,ЗИЛ,12.0,2.0,60.6,29.0,40,European-style renovation
27878000.0,ЗИЛ,12.0,2.0,60.7,30.0,40,European-style renovation
23058000.0,ЗИЛ,22.0,2.0,44.0,15.0,15,European-style renovation
23444000.0,ЗИЛ,22.0,2.0,44.0,15.0,15,European-style renovation
27862000.0,ЗИЛ,22.0,2.0,62.8,4.0,15,European-style renovation
27983000.0,ЗИЛ,22.0,2.0,62.8,5.0,15,European-style renovation
13000000.0,Аминьевская,12.0,2.0,45.1,9.0,12,European-style renovation
28110000.0,ЗИЛ,22.0,2.0,62.8,6.0,15,European-style renovation
28812000.0,ЗИЛ,22.0,2.0,62.6,6.0,15,European-style renovation
28851000.0,ЗИЛ,22.0,2.0,62.8,7.0,15,European-style renovation
28978000.0,ЗИЛ,22.0,2.0,62.8,8.0,15,European-style renovation
17000000.0,Перерва,15.0,2.0,60.0,4.0,24,European-style renovation
11500000.0,Преображенская площадь,16.0,2.0,47.3,1.0,12,Cosmetic
24750000.0,ЗИЛ,18.0,2.0,54.1,6.0,16,European-style renovation
24587000.0,ЗИЛ,18.0,2.0,54.1,4.0,16,European-style renovation
18500000.0,Молодежная,13.0,2.0,54.0,15.0,18,European-style renovation
24666000.0,ЗИЛ,18.0,2.0,54.1,5.0,16,European-style renovation
24835000.0,ЗИЛ,18.0,2.0,54.1,7.0,16,European-style renovation
24919000.0,ЗИЛ,18.0,2.0,54.1,8.0,16,European-style renovation
24472000.0,ЗИЛ,18.0,2.0,53.6,12.0,16,European-style renovation
25392000.0,ЗИЛ,18.0,2.0,53.6,16.0,16,European-style renovation
30150000.0,ЗИЛ,18.0,2.0,69.3,8.0,16,European-style renovation
28447000.0,ЗИЛ,18.0,2.0,63.2,16.0,16,European-style renovation
30129000.0,ЗИЛ,18.0,2.0,62.6,3.0,16,European-style renovation
30185000.0,ЗИЛ,18.0,2.0,62.3,4.0,16,European-style renovation
30719000.0,ЗИЛ,18.0,2.0,62.4,7.0,16,European-style renovation
31514000.0,ЗИЛ,18.0,2.0,62.4,8.0,16,European-style renovation
37081000.0,ЗИЛ,18.0,2.0,69.1,9.0,16,European-style renovation
37942000.0,ЗИЛ,18.0,2.0,61.3,9.0,16,European-style renovation
41212000.0,ЗИЛ,18.0,2.0,67.3,9.0,16,Without renovation
15500000.0,Бибирево,22.0,2.0,52.2,15.0,16,Cosmetic
14500000.0,Пыхтино,18.0,2.0,52.0,16.0,17,European-style renovation
16900000.0,Калитники,17.0,2.0,60.8,8.0,24,Cosmetic
12000000.0,Яхромская,12.0,2.0,38.0,3.0,9,European-style renovation
13100000.0,Бульвар Дмитрия Донского,11.0,2.0,54.0,14.0,14,Cosmetic
10000000.0,Покровское,31.0,2.0,45.9,2.0,12,Cosmetic
19300000.0,Севастопольская,12.0,2.0,63.3,12.0,17,European-style renovation
55000000.0,Лужники,17.0,2.0,72.5,6.0,9,Designer
13400000.0,Измайлово,6.0,2.0,48.4,1.0,4,Cosmetic
16100000.0,Яхромская,12.0,2.0,56.0,18.0,22,Cosmetic
16300000.0,Яхромская,12.0,2.0,58.0,21.0,22,Cosmetic
11800000.0,Бибирево,14.0,2.0,48.0,4.0,12,Cosmetic
16900000.0,Нахимовский проспект,4.0,2.0,51.2,11.0,12,Cosmetic
13520000.0,Силикатная,32.0,2.0,53.0,12.0,12,Cosmetic
25000000.0,Ховрино,3.0,2.0,71.3,9.0,30,European-style renovation
19000000.0,Минская,15.0,2.0,56.6,7.0,9,European-style renovation
25000000.0,Бауманская,9.0,2.0,62.0,2.0,7,European-style renovation
14200000.0,Новокосино,18.0,2.0,60.0,1.0,14,Designer
15300000.0,Новые Черемушки,10.0,2.0,44.3,7.0,9,Cosmetic
16700000.0,Пролетарская,16.0,2.0,52.4,9.0,14,Cosmetic
17700000.0,Молодежная,12.0,2.0,57.8,12.0,16,Cosmetic
16400000.0,Славянский бульвар,10.0,2.0,44.0,8.0,9,European-style renovation
15000000.0,Варшавская,4.0,2.0,66.4,5.0,5,Cosmetic
18650000.0,Новые Черемушки,11.0,2.0,56.8,14.0,17,Cosmetic
16300000.0,Коломенская,3.0,2.0,45.3,3.0,9,Cosmetic
19500000.0,Балтийская,20.0,2.0,54.0,9.0,17,European-style renovation
13500000.0,Улица Старокачаловская,8.0,2.0,54.0,8.0,17,Cosmetic
16200000.0,Улица Старокачаловская,15.0,2.0,50.6,4.0,14,Designer
19000000.0,Селигерская,13.0,2.0,56.7,4.0,24,European-style renovation
20000000.0,Октябрьское поле,2.0,2.0,58.4,3.0,5,Cosmetic
32100000.0,Проспект Вернадского,17.0,2.0,85.0,8.0,8,European-style renovation
30000000.0,Баррикадная,7.0,2.0,55.0,11.0,14,European-style renovation
16000000.0,Лесопарковая,9.0,2.0,41.0,3.0,23,Designer
13500000.0,Пятницкое шоссе,6.0,2.0,50.5,2.0,14,Cosmetic
23900000.0,Шелепиха,13.0,2.0,55.3,19.0,46,European-style renovation
55000000.0,Аэропорт,10.0,2.0,62.8,3.0,3,Designer
13000000.0,Юго-Западная,16.0,2.0,50.0,1.0,9,Without renovation
22000000.0,Коптево,13.0,2.0,65.0,11.0,20,Without renovation
14300000.0,Кунцевская,10.0,2.0,43.0,5.0,5,Cosmetic
14950000.0,Нахимовский проспект,16.0,2.0,45.6,2.0,5,Cosmetic
36000000.0,Тульская,27.0,2.0,94.2,7.0,8,Designer
14300000.0,Москва-Товарная,18.0,2.0,44.8,11.0,12,European-style renovation
